,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2540,V J B Udyan,18.976509713981322,72.83498829963011,Sabyasachi,18.926989753183356,72.83318533588488,Boutique
2541,V J B Udyan,18.976509713981322,72.83498829963011,Qi,18.932341935886978,72.82759090574511,Gym / Fitness Center
2542,V J B Udyan,18.976509713981322,72.83498829963011,Trident,18.92787752948028,72.82071104273936,Hotel
2543,V J B Udyan,18.976509713981322,72.83498829963011,Home Chef,19.024238841042585,72.83777459529166,Restaurant
2544,V J B Udyan,18.976509713981322,72.83498829963011,Tata Theatre,18.925062966444333,72.8199577331543,Theater
2545,V J B Udyan,18.976509713981322,72.83498829963011,Pizza By The Bay,18.933515653026742,72.823924806057,Pizza Place
2546,V J B Udyan,18.976509713981322,72.83498829963011,La Folie Patisserie,18.928504031969176,72.83231471266487,Dessert Shop
2547,V J B Udyan,18.976509713981322,72.83498829963011,Breach Candy,18.968602442443252,72.8037863288681,Other Great Outdoors
2548,V J B Udyan,18.976509713981322,72.83498829963011,Filter,18.928311600712163,72.83264346458098,Gift Shop
2549,V J B Udyan,18.976509713981322,72.83498829963011,Game Space™,19.026301480272217,72.85540667566337,Gaming Cafe
2550,V J B Udyan,18.976509713981322,72.83498829963011,The Cricket Club Of India (CCI),18.9319640579446,72.82463550567627,Cricket Ground
2551,V J B Udyan,18.976509713981322,72.83498829963011,HQ's,18.92516732081239,72.8320513245287,Nightclub
2552,V J B Udyan,18.976509713981322,72.83498829963011,The Oberoi,18.92710051682048,72.82016472076614,Hotel
2553,V J B Udyan,18.976509713981322,72.83498829963011,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
2554,V J B Udyan,18.976509713981322,72.83498829963011,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
2555,V J B Udyan,18.976509713981322,72.83498829963011,Woodside Inn,18.92475092153973,72.8319296651825,Pub
2556,V J B Udyan,18.976509713981322,72.83498829963011,Sharda Bhavan,19.026783363690182,72.85084053972544,Indian Restaurant
2557,V J B Udyan,18.976509713981322,72.83498829963011,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya (Prince of Wales Museum of Western India),18.92686438179064,72.83255875110626,History Museum
2558,V J B Udyan,18.976509713981322,72.83498829963011,Muthuswamy's Arya Bhavan,19.02708378949544,72.8509120771071,Indian Restaurant
2559,V J B Udyan,18.976509713981322,72.83498829963011,Café Ideal,18.955731689565855,72.81288695771747,Indian Restaurant
2560,V J B Udyan,18.976509713981322,72.83498829963011,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
2561,V J B Udyan,18.976509713981322,72.83498829963011,"Sea Lounge, Taj Mahal Palace Hotel",18.92150340821261,72.83329756421982,Lounge
2562,V J B Udyan,18.976509713981322,72.83498829963011,Trilok Bar & Resturant,19.02773338483873,72.85178859255971,Bar
2563,V J B Udyan,18.976509713981322,72.83498829963011,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
2564,V J B Udyan,18.976509713981322,72.83498829963011,Mahalakshmi Racecourse,18.97229920708311,72.80633042322182,Racetrack
2565,V J B Udyan,18.976509713981322,72.83498829963011,Rama Nayak’s Udipi Sri Krishna Boarding,19.02721419876251,72.85075235997445,South Indian Restaurant
2566,Bhawani Shankar Rd,18.9387711,72.8353355,Food for Thought,18.932030548104755,72.83166719005116,Café
2567,Bhawani Shankar Rd,18.9387711,72.8353355,Wankhede Stadium,18.938792382629718,72.82594448102758,Cricket Ground
2568,Bhawani Shankar Rd,18.9387711,72.8353355,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2569,Bhawani Shankar Rd,18.9387711,72.8353355,Starbucks,18.93218954141338,72.83395939223185,Coffee Shop
2570,Bhawani Shankar Rd,18.9387711,72.8353355,Britannia & Co.,18.934683361330222,72.8401828706296,Parsi Restaurant
2571,Bhawani Shankar Rd,18.9387711,72.8353355,Marine Drive,18.941220560803895,72.82326137405234,Scenic Lookout
2572,Bhawani Shankar Rd,18.9387711,72.8353355,Trishna,18.928618767483165,72.83235598103688,Seafood Restaurant
2573,Bhawani Shankar Rd,18.9387711,72.8353355,Natural's Ice Cream Parlour,18.93489186136897,72.82422244548796,Ice Cream Shop
2574,Bhawani Shankar Rd,18.9387711,72.8353355,Jehangir Art Gallery,18.927606328364668,72.8314638434005,Art Gallery
2575,Bhawani Shankar Rd,18.9387711,72.8353355,Taj Mahal Palace & Tower,18.92230601080199,72.83357809321173,Hotel
2576,Bhawani Shankar Rd,18.9387711,72.8353355,Nariman Point,18.92918335830556,72.82223224639893,Scenic Lookout
2577,Bhawani Shankar Rd,18.9387711,72.8353355,Café Mondegar,18.924219037574055,72.83210608191361,Café
2578,Bhawani Shankar Rd,18.9387711,72.8353355,K Rustoms. Ice Cream,18.933478146064274,72.824995132785,Ice Cream Shop
2579,Bhawani Shankar Rd,18.9387711,72.8353355,Queen's Necklace,18.933982645438288,72.82389609019086,Beach
2580,Bhawani Shankar Rd,18.9387711,72.8353355,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
2581,Bhawani Shankar Rd,18.9387711,72.8353355,Yazdani Bakery,18.93319143074909,72.83359064269625,Bakery
2582,Bhawani Shankar Rd,18.9387711,72.8353355,Sabyasachi,18.926989753183356,72.83318533588488,Boutique
2583,Bhawani Shankar Rd,18.9387711,72.8353355,Sachin Tendulkar Stand,18.939600603290792,72.82563289592339,Cricket Ground
2584,Bhawani Shankar Rd,18.9387711,72.8353355,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
2585,Bhawani Shankar Rd,18.9387711,72.8353355,La Folie Patisserie,18.928504031969176,72.83231471266487,Dessert Shop
2586,Bhawani Shankar Rd,18.9387711,72.8353355,The Bayview - Hotel Marine Plaza,18.931876096865885,72.82303056777508,Italian Restaurant
2587,Bhawani Shankar Rd,18.9387711,72.8353355,Qi,18.932341935886978,72.82759090574511,Gym / Fitness Center
2588,Bhawani Shankar Rd,18.9387711,72.8353355,Filter,18.928311600712163,72.83264346458098,Gift Shop
2589,Bhawani Shankar Rd,18.9387711,72.8353355,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
2590,Bhawani Shankar Rd,18.9387711,72.8353355,HQ's,18.92516732081239,72.8320513245287,Nightclub
2591,Bhawani Shankar Rd,18.9387711,72.8353355,Woodside Inn,18.92475092153973,72.8319296651825,Pub
2592,Bhawani Shankar Rd,18.9387711,72.8353355,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya (Prince of Wales Museum of Western India),18.92686438179064,72.83255875110626,History Museum
2593,Bhawani Shankar Rd,18.9387711,72.8353355,Tata Theatre,18.925062966444333,72.8199577331543,Theater
2594,Bhawani Shankar Rd,18.9387711,72.8353355,"Sea Lounge, Taj Mahal Palace Hotel",18.92150340821261,72.83329756421982,Lounge
2595,Bhawani Shankar Rd,18.9387711,72.8353355,Trident,18.92787752948028,72.82071104273936,Hotel
2596,Bhawani Shankar Rd,18.9387711,72.8353355,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
2597,Bhawani Shankar Rd,18.9387711,72.8353355,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
2598,Bhawani Shankar Rd,18.9387711,72.8353355,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
2599,Bhawani Shankar Rd,18.9387711,72.8353355,Pizza By The Bay,18.933515653026742,72.823924806057,Pizza Place
2600,Bhawani Shankar Rd,18.9387711,72.8353355,Bhagat Tarachand Restaurant,18.951801999721898,72.83048598110027,Indian Restaurant
2601,Bhawani Shankar Rd,18.9387711,72.8353355,The Cricket Club Of India (CCI),18.9319640579446,72.82463550567627,Cricket Ground
2602,Bhawani Shankar Rd,18.9387711,72.8353355,The Oberoi,18.92710051682048,72.82016472076614,Hotel
2603,Bhawani Shankar Rd,18.9387711,72.8353355,Havana Cafe & Bar,18.924034560866843,72.83274721513723,Bar
2604,Bhawani Shankar Rd,18.9387711,72.8353355,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
2605,Bhawani Shankar Rd,18.9387711,72.8353355,The Table,18.924099,72.833097,New American Restaurant
2606,Bhawani Shankar Rd,18.9387711,72.8353355,Kyani & Co.,18.94406151119363,72.82857562826509,Café
2607,Bhawani Shankar Rd,18.9387711,72.8353355,Wasabi by Morimoto,18.922011858054795,72.83366279313577,Japanese Restaurant
2608,Bhawani Shankar Rd,18.9387711,72.8353355,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
2609,Bhawani Shankar Rd,18.9387711,72.8353355,The Harbour Bar,18.922030378208643,72.83361735728658,Cocktail Bar
2610,Bhawani Shankar Rd,18.9387711,72.8353355,Taj Ice Cream,18.960013490448077,72.83077934706037,Ice Cream Shop
2611,Bhawani Shankar Rd,18.9387711,72.8353355,Narayan Dosa,18.95744533870669,72.81325090399687,Fast Food Restaurant
2612,Bhawani Shankar Rd,18.9387711,72.8353355,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
2613,Bhawani Shankar Rd,18.9387711,72.8353355,Café Basilico,18.91860901934294,72.83048426934867,Diner
2614,Bhawani Shankar Rd,18.9387711,72.8353355,Café at the NCPA,18.92525684284292,72.81957843982663,Café
2615,Bhawani Shankar Rd,18.9387711,72.8353355,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
2616,Bhawani Shankar Rd,18.9387711,72.8353355,Shalimar Restaurant,18.958180122249892,72.83236650763473,Indian Restaurant
2617,Bhawani Shankar Rd,18.9387711,72.8353355,Crawford Market,18.946761002522727,72.83122518841544,Market
2618,Bhawani Shankar Rd,18.9387711,72.8353355,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
2619,Bhawani Shankar Rd,18.9387711,72.8353355,Amadeus,18.925495223376178,72.8194947296713,Mediterranean Restaurant
2620,Bhawani Shankar Rd,18.9387711,72.8353355,Palms - Catholic Gymkhana,18.94975999002401,72.82001852587977,Restaurant
2621,Bhawani Shankar Rd,18.9387711,72.8353355,Colaba Market,18.920928129223118,72.83095863848155,Flea Market
2622,Bhawani Shankar Rd,18.9387711,72.8353355,Bachelorr's Ice Creams,18.954112687615716,72.81539588202173,Ice Cream Shop
2623,Bhawani Shankar Rd,18.9387711,72.8353355,Starbucks,18.956426495409225,72.81206513923615,Coffee Shop
2624,Bhawani Shankar Rd,18.9387711,72.8353355,Vivanta by Taj - President,18.91441306149257,72.82102773714136,Hotel
2625,Bhawani Shankar Rd,18.9387711,72.8353355,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
2626,Bhawani Shankar Rd,18.9387711,72.8353355,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
2627,Bhawani Shankar Rd,18.9387711,72.8353355,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
2628,Bhawani Shankar Rd,18.9387711,72.8353355,Jiva Spa,18.9143518026736,72.82105552918432,Spa
2629,Bhawani Shankar Rd,18.9387711,72.8353355,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
2630,Bhawani Shankar Rd,18.9387711,72.8353355,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
2631,Bhawani Shankar Rd,18.9387711,72.8353355,Sukh Sagar Juice Center,18.956124976419428,72.81347537635587,Juice Bar
2632,Bhawani Shankar Rd,18.9387711,72.8353355,Tawakkal sweets,18.960052784401416,72.83093587912722,Dessert Shop
2633,Bhawani Shankar Rd,18.9387711,72.8353355,Richardson and Cruddas,18.96649121831483,72.83279348277897,Music Venue
2634,Bhawani Shankar Rd,18.9387711,72.8353355,Doolally Taproom,18.96380865890176,72.80769462764823,Brewery
2635,Bhawani Shankar Rd,18.9387711,72.8353355,Patil juice center,18.954530979117596,72.81788540987007,Juice Bar
2636,Bhawani Shankar Rd,18.9387711,72.8353355,Willingdon Sports Club,18.97692539446803,72.81525635164282,Golf Course
2637,Bhawani Shankar Rd,18.9387711,72.8353355,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
2638,Bhawani Shankar Rd,18.9387711,72.8353355,Priyadarshini Park,18.95751519120163,72.79961414024795,Park
2639,Bhawani Shankar Rd,18.9387711,72.8353355,Girgaum Chowpatty,18.95540503513192,72.81417699004072,Beach
2640,Bhawani Shankar Rd,18.9387711,72.8353355,Soam,18.957492031614574,72.80888354503129,Indian Restaurant
2641,Bhawani Shankar Rd,18.9387711,72.8353355,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
2642,Bhawani Shankar Rd,18.9387711,72.8353355,Country Of Origin,18.955266219817346,72.79874276134325,Dessert Shop
2643,Bhawani Shankar Rd,18.9387711,72.8353355,Haji Ali Sea Face,18.978995070192834,72.81185351318547,Scenic Lookout
2644,Bhawani Shankar Rd,18.9387711,72.8353355,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
2645,Bhawani Shankar Rd,18.9387711,72.8353355,Mahalaxmi Race Course (Royal Western India Turf Club),18.980534507963622,72.81858750447056,Club House
2646,Bhawani Shankar Rd,18.9387711,72.8353355,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
2647,Bhawani Shankar Rd,18.9387711,72.8353355,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
2648,Bhawani Shankar Rd,18.9387711,72.8353355,symphony,18.963346739565118,72.81025132774622,Restaurant
2649,Bhawani Shankar Rd,18.9387711,72.8353355,Mani Bhavan Gandhi Sangrahalaya (Gandhi Museum),18.95968930478653,72.81147518378836,History Museum
2650,Bhawani Shankar Rd,18.9387711,72.8353355,Govinda's Vegetarian Restaurant,18.95745164319056,72.80999366135798,Indian Restaurant
2651,Bhawani Shankar Rd,18.9387711,72.8353355,Theobroma,18.970734914004037,72.80981586266414,Bakery
2652,Bhawani Shankar Rd,18.9387711,72.8353355,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
2653,Bhawani Shankar Rd,18.9387711,72.8353355,Tote On The Turf,18.980265920888122,72.82029378131506,Nightclub
2654,Bhawani Shankar Rd,18.9387711,72.8353355,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
2655,Bhawani Shankar Rd,18.9387711,72.8353355,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
2656,Bhawani Shankar Rd,18.9387711,72.8353355,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
2657,Bhawani Shankar Rd,18.9387711,72.8353355,The St. Regis Mumbai,18.993652,72.82522,Hotel
2658,Bhawani Shankar Rd,18.9387711,72.8353355,Café Ideal,18.955731689565855,72.81288695771747,Indian Restaurant
2659,Bhawani Shankar Rd,18.9387711,72.8353355,Bombay Bronx,18.974985935645314,72.80631986044125,Bar
2660,Bhawani Shankar Rd,18.9387711,72.8353355,The Ghetto,18.976180558246305,72.80728043869809,Bar
2661,Bhawani Shankar Rd,18.9387711,72.8353355,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
2662,Bhawani Shankar Rd,18.9387711,72.8353355,Raymond,18.9721849587964,72.80502659533396,Men's Store
2663,Bhawani Shankar Rd,18.9387711,72.8353355,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant
2664,Bhawani Shankar Rd,18.9387711,72.8353355,Aer Four Seasons Hotel,18.99413180943845,72.82037725791443,Lounge
2665,Bhawani Shankar Rd,18.9387711,72.8353355,Smoke House Deli,18.994478477555973,72.82439980446927,Restaurant
2666,A I Staff Colony,19.151622448165806,72.85498103682772,The Westin Mumbai Garden City,19.172654033012886,72.86051818993221,Hotel
2667,A I Staff Colony,19.151622448165806,72.85498103682772,PVR Cinemas,19.174015546303206,72.86048474236073,Multiplex
2668,A I Staff Colony,19.151622448165806,72.85498103682772,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
2669,A I Staff Colony,19.151622448165806,72.85498103682772,Fareed Seekh Kebab,19.14333600769705,72.83794296972663,Indian Restaurant
2670,A I Staff Colony,19.151622448165806,72.85498103682772,LSD - Love Sugar Dough,19.151545718170564,72.8323413083219,Cupcake Shop
2671,A I Staff Colony,19.151622448165806,72.85498103682772,Le15 Patisserie @ Lokhandwala,19.15251493490186,72.83092221126502,Bakery
2672,A I Staff Colony,19.151622448165806,72.85498103682772,Natural Icecream,19.141574379185833,72.8253714320834,Ice Cream Shop
2673,A I Staff Colony,19.151622448165806,72.85498103682772,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
2674,A I Staff Colony,19.151622448165806,72.85498103682772,Woodside,19.14819749835419,72.83141948066499,Bar
2675,A I Staff Colony,19.151622448165806,72.85498103682772,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
2676,A I Staff Colony,19.151622448165806,72.85498103682772,The Little Door,19.139264910758484,72.83317996821813,Pub
2677,A I Staff Colony,19.151622448165806,72.85498103682772,Starbucks,19.174176529468784,72.86035031439596,Coffee Shop
2678,A I Staff Colony,19.151622448165806,72.85498103682772,British Brewing Company (BBC),19.174185539876003,72.86050380312344,Brewery
2679,A I Staff Colony,19.151622448165806,72.85498103682772,MadOverDonuts,19.17390200286714,72.8601847855188,Donut Shop
2680,A I Staff Colony,19.151622448165806,72.85498103682772,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
2681,A I Staff Colony,19.151622448165806,72.85498103682772,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
2682,A I Staff Colony,19.151622448165806,72.85498103682772,Starbucks,19.14174749562925,72.83075350855513,Coffee Shop
2683,A I Staff Colony,19.151622448165806,72.85498103682772,Merwans Cake shop,19.119300215885474,72.84541776016009,Bakery
2684,A I Staff Colony,19.151622448165806,72.85498103682772,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
